25290,24840,500000,500000,33310,44010,30930,33820,36620,34570,36880,28390,41040,0
25290,24840,500000,500000,33430,43970,30930,34000,36850,34360,37190,28600,40720,0
25290,24840,500000,500000,33430,43970,30930,34000,36850,34360,37190,28600,40720,0
25720,24620,500000,500000,33580,44170,31050,34140,36930,34420,37300,28640,40860,0
25610,24680,500000,500000,33580,44170,31050,34140,36930,34420,37300,28640,40860,0
25610,24680,500000,500000,33630,44190,31100,34130,37140,34420,37240,28640,40790,0
25610,24680,500000,500000,33630,44190,31100,34130,37140,34420,37240,28640,40790,0
25930,24310,500000,500000,33580,44120,30970,34320,37190,34230,37460,28690,40730,0
26840,23580,500000,500000,33580,44120,30970,34320,37190,34230,37460,28690,40730,0
26840,23580,500000,500000,33790,44330,31140,34590,36820,34240,37610,28520,40670,0
26360,24160,500000,500000,33790,44330,31140,34590,36820,34240,37610,28520,40670,0
26360,24160,500000,500000,33350,44170,31150,34090,36940,34380,37350,28630,40770,0
26360,24160,500000,500000,33350,44170,31150,34090,36940,34380,37350,28630,40770,0
26500,23970,500000,500000,33650,44230,31260,34540,37030,34330,37670,28730,40850,0
26210,23840,500000,500000,33650,44230,31260,34540,37030,34330,37670,28730,40850,0
26210,23840,500000,500000,33640,44270,31180,34520,37080,34260,37500,28780,40640,0
26210,23840,500000,500000,33640,44270,31180,34520,37080,34260,37500,28780,40640,0
25980,24310,500000,500000,33680,44380,31160,34290,37090,34240,37530,28840,40760,0
25760,24370,500000,500000,33680,44380,31160,34290,37090,34240,37530,28840,40760,0
25760,24370,500000,500000,33620,44190,31110,34180,37150,34130,37420,28780,40800,0
25990,24180,500000,500000,33620,44190,31110,34180,37150,34130,37420,28780,40800,0
25990,24180,500000,500000,33740,44300,31090,34430,37380,34330,37620,28720,40790,0
25990,24180,500000,500000,33740,44300,31090,34430,37380,34330,37620,28720,40790,0
25910,24130,500000,500000,33690,44350,31090,34470,37300,34320,37730,28710,40930,0
26120,24030,500000,500000,33690,44350,31090,34470,37300,34320,37730,28710,40930,0
26120,24030,500000,500000,33680,44290,31080,34530,37310,34340,37560,28620,40770,0
26120,24030,500000,500000,33680,44290,31080,34530,37310,34340,37560,28620,40770,0
26250,23950,500000,500000,33920,44580,31110,34460,37150,34210,37560,28490,40590,0
26470,23800,500000,500000,33920,44580,31110,34460,37150,34210,37560,28490,40590,0
26470,23800,500000,500000,33830,44450,31100,34750,37240,34310,37790,28650,40680,0
26000,24050,500000,500000,33760,44420,31050,34410,37200,34260,37510,28580,40660,0
26000,24050,500000,500000,33760,44420,31050,34410,37200,34260,37510,28580,40660,0
26000,23980,500000,500000,33940,44460,31120,34530,37220,34310,37600,28610,40700,0
26000,23980,500000,500000,33940,44460,31120,34530,37220,34310,37600,28610,40700,0
26550,23620,500000,500000,34060,44660,31130,34620,37230,34250,37790,28700,40630,0
26550,23620,500000,500000,34060,44660,31130,34620,37230,34250,37790,28700,40630,0
26050,23830,500000,500000,34060,44660,31130,34620,37230,34250,37790,28700,40630,0
26050,23830,500000,500000,33990,44380,30940,34570,37290,34400,37710,28750,40840,0
26010,24140,500000,500000,33880,44530,31020,34450,37270,34450,37710,28620,40810,0
26010,24140,500000,500000,33880,44530,31020,34450,37270,34450,37710,28620,40810,0
26100,24020,500000,500000,33900,44390,31060,34580,37330,34440,37650,28530,40620,0
26100,24020,500000,500000,33900,44390,31060,34580,37330,34440,37650,28530,40620,0
26220,23880,500000,500000,33890,44440,31020,34580,37380,34460,37630,28620,40710,0
26200,23870,500000,500000,33890,44440,31020,34580,37380,34460,37630,28620,40710,0
26200,23870,500000,500000,33960,44590,31090,34490,37170,34290,37900,28540,40730,0
25990,23960,500000,500000,33960,44590,31090,34490,37170,34290,37900,28540,40730,0
25990,23960,500000,500000,33940,44410,31120,34380,37150,34330,37590,28560,40610,0
26120,24080,500000,500000,33900,44440,31050,34390,37300,34490,37640,28580,40740,0
26120,24080,500000,500000,33900,44440,31050,34390,37300,34490,37640,28580,40740,0
26140,24050,500000,500000,33800,44390,31160,34200,37170,34530,37600,28500,40740,0
26140,24050,500000,500000,33800,44390,31160,34200,37170,34530,37600,28500,40740,0
26740,23510,500000,500000,33800,44390,31160,34200,37170,34530,37600,28500,40740,0
26740,23510,500000,500000,33760,44350,31110,34500,37210,34670,37770,28440,40790,0
26100,23990,500000,500000,33830,44360,31110,34360,37180,34440,37700,28540,40760,0
26100,23990,500000,500000,33830,44360,31110,34360,37180,34440,37700,28540,40760,0
26180,23770,500000,500000,33830,44360,31110,34360,37180,34440,37700,28540,40760,0
26180,23770,500000,500000,33660,43980,31020,34270,37360,33940,37750,28440,40450,0
26400,23790,500000,500000,33680,44140,31050,33930,37320,34200,37520,28520,40550,0
26400,23790,500000,500000,33680,44140,31050,33930,37320,34200,37520,28520,40550,0
26690,23510,500000,500000,33680,44140,31050,33930,37320,34200,37520,28520,40550,0
26690,23510,500000,500000,33630,43960,31090,34170,37490,34320,37600,28440,40550,0
26770,23330,500000,500000,34060,44380,31290,34440,37460,34170,37600,28420,40410,0
26770,23330,500000,500000,34060,44380,31290,34440,37460,34170,37600,28420,40410,0
24860,25440,500000,500000,31240,43860,31120,30810,37410,34530,34870,29360,40540,0
24860,25440,500000,500000,31240,43860,31120,30810,37410,34530,34870,29360,40540,0
31570,26570,500000,500000,31240,43860,31120,30810,37410,34530,34870,29360,40540,0
31570,26570,500000,500000,27570,42940,31890,25530,38530,36470,29590,31120,41530,0
26780,31740,500000,500000,26240,42380,32250,23620,38590,38100,28200,30890,43980,0
26780,31740,500000,500000,26240,42380,32250,23620,38590,38100,28200,30890,43980,0
26740,24050,500000,500000,26240,42380,32250,23620,38590,38100,28200,30890,43980,0
26740,24050,500000,500000,32980,44060,30620,32870,36800,33430,36800,28880,39410,0
25140,25060,500000,500000,33420,43940,30310,33380,37040,33600,37220,28260,40620,0
25140,25060,500000,500000,33420,43940,30310,33380,37040,33600,37220,28260,40620,0
24730,25590,500000,500000,33570,43800,29880,32970,37100,33780,36620,28240,40670,0
24730,25590,500000,500000,33570,43800,29880,32970,37100,33780,36620,28240,40670,0
24740,25510,500000,500000,33570,43800,29880,32970,37100,33780,36620,28240,40670,0
24740,25510,500000,500000,33480,43970,30250,33150,37340,34080,36930,28480,40730,0
26050,24450,500000,500000,33500,43920,30250,33380,37270,33950,37340,27980,40580,0
26050,24450,500000,500000,33500,43920,30250,33380,37270,33950,37340,27980,40580,0
26430,23990,500000,500000,33500,43920,30250,33380,37270,33950,37340,27980,40580,0
26430,23990,500000,500000,33590,43840,30080,33700,37180,33700,37500,27700,40490,0
27630,22840,500000,500000,33750,43880,30110,34400,37260,33190,38160,27350,40230,0
27630,22840,500000,500000,33750,43880,30110,34400,37260,33190,38160,27350,40230,0
28850,21640,500000,500000,33940,44050,30140,34580,37070,32640,38340,27540,39990,0
28850,21640,500000,500000,33940,44050,30140,34580,37070,32640,38340,27540,39990,0
27470,23150,500000,500000,33940,44050,30140,34580,37070,32640,38340,27540,39990,0
27470,23150,500000,500000,33850,44090,30310,34090,37520,33400,37770,27780,40430,0
27750,22570,500000,500000,34450,43910,29930,34220,37300,33410,37790,27880,40550,0
27750,22570,500000,500000,34450,43910,29930,34220,37300,33410,37790,27880,40550,0
27400,22850,500000,500000,34450,43910,29930,34220,37300,33410,37790,27880,40550,0
27400,22850,500000,500000,34250,44080,30250,34370,37510,33700,37810,27990,40580,0
27570,22920,500000,500000,34240,44170,30350,34420,37530,33460,38040,28020,40560,0
27570,22920,500000,500000,34240,44170,30350,34420,37530,33460,38040,28020,40560,0
27300,22930,500000,500000,34310,44190,30340,34520,37570,33680,38010,27840,40530,0
27300,22930,500000,500000,34310,44190,30340,34520,37570,33680,38010,27840,40530,0
27180,23170,500000,500000,34310,44190,30340,34520,37570,33680,38010,27840,40530,0
27180,23170,500000,500000,34270,44080,30360,34410,37450,33520,38100,28080,40620,0
26550,23500,500000,500000,34190,44130,30340,34480,37700,33560,38080,27870,40640,0
26550,23500,500000,500000,34190,44130,30340,34480,37700,33560,38080,27870,40640,0
26900,23300,500000,500000,34190,44130,30340,34480,37700,33560,38080,27870,40640,0
26900,23300,500000,500000,34190,44060,30340,34460,37600,33430,38020,27920,40530,0
27180,23060,500000,500000,34410,44170,30310,34640,37760,33500,38090,27890,40530,0
27180,23060,500000,500000,34410,44170,30310,34640,37760,33500,38090,27890,40530,0
26360,23590,500000,500000,34390,44120,30250,34330,37650,33670,37970,28240,40920,0
26360,23590,500000,500000,34390,44120,30250,34330,37650,33670,37970,28240,40920,0
25850,24300,500000,500000,34390,44120,30250,34330,37650,33670,37970,28240,40920,0
25850,24300,500000,500000,34390,44220,30320,34380,37690,33740,37590,28250,40460,0
25640,24170,500000,500000,34190,44150,30300,34300,37730,33740,37820,28320,40540,0
25640,24170,500000,500000,34190,44150,30300,34300,37730,33740,37820,28320,40540,0
